scenario,phase,operation,source_index,source_type,source_id,data_file_sha256,query_key,row_key,domain,support_keys,formula_id,formula_inputs,original_source,anchor_id,scale,scope,approved,transforms
K2.5-tp4ep8dp2-8k2k-bt65536,context,context_kv_b_proj_gemm,57,structural,gemm_perf_runtime_grid,,{},{},{},[],corrected_runtime_grid_interp_3d_v1,"{""coordinates"":[""m"",""n"",""k""],""data_file_sha256"":""159f0e86980e56c2bfd79decdf9549eb385890194f6cdec44cbb843c8e573c0f"",""method"":""cubic"",""query_key"":{""k"":512,""m"":8156,""n"":4096,""quant_mode"":""float16""},""runtime_domain"":{""k"":[32,262144],""m"":[1,16777216],""n"":[32,262144]},""runtime_support_points"":[{""key"":{""k"":512,""m"":4096,""n"":4096,""quant_mode"":""float16""},""value"":{""energy"":0.0,""latency"":0.03105955653720432,""power"":0.0}},{""key"":{""k"":768,""m"":4096,""n"":4096,""quant_mode"":""float16""},""value"":{""energy"":0.0,""latency"":0.041167110204696655,""power"":0.0}},{""key"":{""k"":512,""m"":4096,""n"":5120,""quant_mode"":""float16""},""value"":{""energy"":0.0,""latency"":0.038570665650897555,""power"":0.0}},{""key"":{""k"":768,""m"":4096,""n"":5120,""quant_mode"":""float16""},""value"":{""energy"":0.0,""latency"":0.05247911148601108,""power"":0.0}},{""key"":{""k"":512,""m"":8192,""n"":4096,""quant_mode"":""float16""},""value"":{""energy"":0.0,""latency"":0.057541330655415855,""power"":0.0}},{""key"":{""k"":768,""m"":8192,""n"":4096,""quant_mode"":""float16""},""value"":{""energy"":0.0,""latency"":0.07829066779878405,""power"":0.0}},{""key"":{""k"":512,""m"":8192,""n"":5120,""quant_mode"":""float16""},""value"":{""energy"":0.0,""latency"":0.0698924462000529,""power"":0.0}},{""key"":{""k"":768,""m"":8192,""n"":5120,""quant_mode"":""float16""},""value"":{""energy"":0.0,""latency"":0.09852888849046494,""power"":0.0}}],""values"":[8156,4096,512]}",,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp4ep8dp2-8k2k-bt65536,context,context_kv_b_proj_gemm,58,structural,gemm_perf_runtime_grid,,{},{},{},[],corrected_runtime_grid_interp_3d_v1,"{""coordinates"":[""m"",""n"",""k""],""data_file_sha256"":""159f0e86980e56c2bfd79decdf9549eb385890194f6cdec44cbb843c8e573c0f"",""method"":""cubic"",""query_key"":{""k"":512,""m"":8707,""n"":4096,""quant_mode"":""float16""},""runtime_domain"":{""k"":[32,262144],""m"":[1,16777216],""n"":[32,262144]},""runtime_support_points"":[{""key"":{""k"":512,""m"":8192,""n"":4096,""quant_mode"":""float16""},""value"":{""energy"":0.0,""latency"":0.057541330655415855,""power"":0.0}},{""key"":{""k"":768,""m"":8192,""n"":4096,""quant_mode"":""float16""},""value"":{""energy"":0.0,""latency"":0.07829066779878405,""power"":0.0}},{""key"":{""k"":512,""m"":8192,""n"":5120,""quant_mode"":""float16""},""value"":{""energy"":0.0,""latency"":0.0698924462000529,""power"":0.0}},{""key"":{""k"":768,""m"":8192,""n"":5120,""quant_mode"":""float16""},""value"":{""energy"":0.0,""latency"":0.09852888849046494,""power"":0.0}},{""key"":{""k"":512,""m"":16384,""n"":4096,""quant_mode"":""float16""},""value"":{""latency"":0.11050487889183892,""power"":0.0}},{""key"":{""k"":768,""m"":16384,""n"":4096,""quant_mode"":""float16""},""value"":{""latency"":0.15253778298695883,""power"":0.0}},{""key"":{""k"":512,""m"":16384,""n"":5120,""quant_mode"":""float16""},""value"":{""latency"":0.1325360072983636,""power"":0.0}},{""key"":{""k"":768,""m"":16384,""n"":5120,""quant_mode"":""float16""},""value"":{""latency"":0.19062844249937266,""power"":0.0}}],""values"":[8707,4096,512]}",,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp4ep8dp2-8k2k-bt65536,context,context_kv_b_proj_gemm,59,structural,gemm_perf_runtime_grid,,{},{},{},[],corrected_runtime_grid_interp_3d_v1,"{""coordinates"":[""m"",""n"",""k""],""data_file_sha256"":""159f0e86980e56c2bfd79decdf9549eb385890194f6cdec44cbb843c8e573c0f"",""method"":""cubic"",""query_key"":{""k"":512,""m"":38480,""n"":4096,""quant_mode"":""float16""},""runtime_domain"":{""k"":[32,262144],""m"":[1,16777216],""n"":[32,262144]},""runtime_support_points"":[{""key"":{""k"":512,""m"":32768,""n"":4096,""quant_mode"":""float16""},""value"":{""latency"":0.21643197536468506,""power"":0.0}},{""key"":{""k"":768,""m"":32768,""n"":4096,""quant_mode"":""float16""},""value"":{""latency"":0.3010320133633084,""power"":0.0}},{""key"":{""k"":512,""m"":32768,""n"":5120,""quant_mode"":""float16""},""value"":{""latency"":0.257823129494985,""power"":0.0}},{""key"":{""k"":768,""m"":32768,""n"":5120,""quant_mode"":""float16""},""value"":{""latency"":0.3748275505171881,""power"":0.0}},{""key"":{""k"":512,""m"":131072,""n"":4096,""quant_mode"":""float16""},""value"":{""latency"":0.8519945542017618,""power"":0.0}},{""key"":{""k"":768,""m"":131072,""n"":4096,""quant_mode"":""float16""},""value"":{""latency"":1.1919973956214058,""power"":0.0}},{""key"":{""k"":512,""m"":131072,""n"":5120,""quant_mode"":""float16""},""value"":{""latency"":1.0095458626747134,""power"":0.0}},{""key"":{""k"":768,""m"":131072,""n"":5120,""quant_mode"":""float16""},""value"":{""latency"":1.4800221986240807,""power"":0.0}}],""values"":[38480,4096,512]}",,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp4ep8dp2-8k2k-bt65536,context,context_kv_b_proj_gemm,60,structural,gemm_perf_runtime_grid,,{},{},{},[],corrected_runtime_grid_interp_3d_v1,"{""coordinates"":[""m"",""n"",""k""],""data_file_sha256"":""159f0e86980e56c2bfd79decdf9549eb385890194f6cdec44cbb843c8e573c0f"",""method"":""cubic"",""query_key"":{""k"":512,""m"":8652,""n"":4096,""quant_mode"":""float16""},""runtime_domain"":{""k"":[32,262144],""m"":[1,16777216],""n"":[32,262144]},""runtime_support_points"":[{""key"":{""k"":512,""m"":8192,""n"":4096,""quant_mode"":""float16""},""value"":{""energy"":0.0,""latency"":0.057541330655415855,""power"":0.0}},{""key"":{""k"":768,""m"":8192,""n"":4096,""quant_mode"":""float16""},""value"":{""energy"":0.0,""latency"":0.07829066779878405,""power"":0.0}},{""key"":{""k"":512,""m"":8192,""n"":5120,""quant_mode"":""float16""},""value"":{""energy"":0.0,""latency"":0.0698924462000529,""power"":0.0}},{""key"":{""k"":768,""m"":8192,""n"":5120,""quant_mode"":""float16""},""value"":{""energy"":0.0,""latency"":0.09852888849046494,""power"":0.0}},{""key"":{""k"":512,""m"":16384,""n"":4096,""quant_mode"":""float16""},""value"":{""latency"":0.11050487889183892,""power"":0.0}},{""key"":{""k"":768,""m"":16384,""n"":4096,""quant_mode"":""float16""},""value"":{""latency"":0.15253778298695883,""power"":0.0}},{""key"":{""k"":512,""m"":16384,""n"":5120,""quant_mode"":""float16""},""value"":{""latency"":0.1325360072983636,""power"":0.0}},{""key"":{""k"":768,""m"":16384,""n"":5120,""quant_mode"":""float16""},""value"":{""latency"":0.19062844249937266,""power"":0.0}}],""values"":[8652,4096,512]}",,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp4ep8dp2-8k2k-bt65536,context,context_kv_b_proj_gemm,61,structural,gemm_perf_runtime_grid,,{},{},{},[],corrected_runtime_grid_interp_3d_v1,"{""coordinates"":[""m"",""n"",""k""],""data_file_sha256"":""159f0e86980e56c2bfd79decdf9549eb385890194f6cdec44cbb843c8e573c0f"",""method"":""cubic"",""query_key"":{""k"":512,""m"":8108,""n"":4096,""quant_mode"":""float16""},""runtime_domain"":{""k"":[32,262144],""m"":[1,16777216],""n"":[32,262144]},""runtime_support_points"":[{""key"":{""k"":512,""m"":4096,""n"":4096,""quant_mode"":""float16""},""value"":{""energy"":0.0,""latency"":0.03105955653720432,""power"":0.0}},{""key"":{""k"":768,""m"":4096,""n"":4096,""quant_mode"":""float16""},""value"":{""energy"":0.0,""latency"":0.041167110204696655,""power"":0.0}},{""key"":{""k"":512,""m"":4096,""n"":5120,""quant_mode"":""float16""},""value"":{""energy"":0.0,""latency"":0.038570665650897555,""power"":0.0}},{""key"":{""k"":768,""m"":4096,""n"":5120,""quant_mode"":""float16""},""value"":{""energy"":0.0,""latency"":0.05247911148601108,""power"":0.0}},{""key"":{""k"":512,""m"":8192,""n"":4096,""quant_mode"":""float16""},""value"":{""energy"":0.0,""latency"":0.057541330655415855,""power"":0.0}},{""key"":{""k"":768,""m"":8192,""n"":4096,""quant_mode"":""float16""},""value"":{""energy"":0.0,""latency"":0.07829066779878405,""power"":0.0}},{""key"":{""k"":512,""m"":8192,""n"":5120,""quant_mode"":""float16""},""value"":{""energy"":0.0,""latency"":0.0698924462000529,""power"":0.0}},{""key"":{""k"":768,""m"":8192,""n"":5120,""quant_mode"":""float16""},""value"":{""energy"":0.0,""latency"":0.09852888849046494,""power"":0.0}}],""values"":[8108,4096,512]}",,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp4ep8dp2-8k2k-bt65536,context,context_kv_b_proj_gemm,62,structural,gemm_perf_runtime_grid,,{},{},{},[],corrected_runtime_grid_interp_3d_v1,"{""coordinates"":[""m"",""n"",""k""],""data_file_sha256"":""159f0e86980e56c2bfd79decdf9549eb385890194f6cdec44cbb843c8e573c0f"",""method"":""cubic"",""query_key"":{""k"":512,""m"":16978,""n"":4096,""quant_mode"":""float16""},""runtime_domain"":{""k"":[32,262144],""m"":[1,16777216],""n"":[32,262144]},""runtime_support_points"":[{""key"":{""k"":512,""m"":16384,""n"":4096,""quant_mode"":""float16""},""value"":{""latency"":0.11050487889183892,""power"":0.0}},{""key"":{""k"":768,""m"":16384,""n"":4096,""quant_mode"":""float16""},""value"":{""latency"":0.15253778298695883,""power"":0.0}},{""key"":{""k"":512,""m"":16384,""n"":5120,""quant_mode"":""float16""},""value"":{""latency"":0.1325360072983636,""power"":0.0}},{""key"":{""k"":768,""m"":16384,""n"":5120,""quant_mode"":""float16""},""value"":{""latency"":0.19062844249937266,""power"":0.0}},{""key"":{""k"":512,""m"":32768,""n"":4096,""quant_mode"":""float16""},""value"":{""latency"":0.21643197536468506,""power"":0.0}},{""key"":{""k"":768,""m"":32768,""n"":4096,""quant_mode"":""float16""},""value"":{""latency"":0.3010320133633084,""power"":0.0}},{""key"":{""k"":512,""m"":32768,""n"":5120,""quant_mode"":""float16""},""value"":{""latency"":0.257823129494985,""power"":0.0}},{""key"":{""k"":768,""m"":32768,""n"":5120,""quant_mode"":""float16""},""value"":{""latency"":0.3748275505171881,""power"":0.0}}],""values"":[16978,4096,512]}",,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp4ep8dp2-8k2k-bt65536,context,context_kv_b_proj_gemm,63,structural,gemm_perf_runtime_grid,,{},{},{},[],corrected_runtime_grid_interp_3d_v1,"{""coordinates"":[""m"",""n"",""k""],""data_file_sha256"":""159f0e86980e56c2bfd79decdf9549eb385890194f6cdec44cbb843c8e573c0f"",""method"":""cubic"",""query_key"":{""k"":512,""m"":47444,""n"":4096,""quant_mode"":""float16""},""runtime_domain"":{""k"":[32,262144],""m"":[1,16777216],""n"":[32,262144]},""runtime_support_points"":[{""key"":{""k"":512,""m"":32768,""n"":4096,""quant_mode"":""float16""},""value"":{""latency"":0.21643197536468506,""power"":0.0}},{""key"":{""k"":768,""m"":32768,""n"":4096,""quant_mode"":""float16""},""value"":{""latency"":0.3010320133633084,""power"":0.0}},{""key"":{""k"":512,""m"":32768,""n"":5120,""quant_mode"":""float16""},""value"":{""latency"":0.257823129494985,""power"":0.0}},{""key"":{""k"":768,""m"":32768,""n"":5120,""quant_mode"":""float16""},""value"":{""latency"":0.3748275505171881,""power"":0.0}},{""key"":{""k"":512,""m"":131072,""n"":4096,""quant_mode"":""float16""},""value"":{""latency"":0.8519945542017618,""power"":0.0}},{""key"":{""k"":768,""m"":131072,""n"":4096,""quant_mode"":""float16""},""value"":{""latency"":1.1919973956214058,""power"":0.0}},{""key"":{""k"":512,""m"":131072,""n"":5120,""quant_mode"":""float16""},""value"":{""latency"":1.0095458626747134,""power"":0.0}},{""key"":{""k"":768,""m"":131072,""n"":5120,""quant_mode"":""float16""},""value"":{""latency"":1.4800221986240807,""power"":0.0}}],""values"":[47444,4096,512]}",,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp4ep8dp2-8k2k-bt65536,context,context_kv_b_proj_gemm,64,structural,gemm_perf_runtime_grid,,{},{},{},[],corrected_runtime_grid_interp_3d_v1,"{""coordinates"":[""m"",""n"",""k""],""data_file_sha256"":""159f0e86980e56c2bfd79decdf9549eb385890194f6cdec44cbb843c8e573c0f"",""method"":""cubic"",""query_key"":{""k"":512,""m"":8620,""n"":4096,""quant_mode"":""float16""},""runtime_domain"":{""k"":[32,262144],""m"":[1,16777216],""n"":[32,262144]},""runtime_support_points"":[{""key"":{""k"":512,""m"":8192,""n"":4096,""quant_mode"":""float16""},""value"":{""energy"":0.0,""latency"":0.057541330655415855,""power"":0.0}},{""key"":{""k"":768,""m"":8192,""n"":4096,""quant_mode"":""float16""},""value"":{""energy"":0.0,""latency"":0.07829066779878405,""power"":0.0}},{""key"":{""k"":512,""m"":8192,""n"":5120,""quant_mode"":""float16""},""value"":{""energy"":0.0,""latency"":0.0698924462000529,""power"":0.0}},{""key"":{""k"":768,""m"":8192,""n"":5120,""quant_mode"":""float16""},""value"":{""energy"":0.0,""latency"":0.09852888849046494,""power"":0.0}},{""key"":{""k"":512,""m"":16384,""n"":4096,""quant_mode"":""float16""},""value"":{""latency"":0.11050487889183892,""power"":0.0}},{""key"":{""k"":768,""m"":16384,""n"":4096,""quant_mode"":""float16""},""value"":{""latency"":0.15253778298695883,""power"":0.0}},{""key"":{""k"":512,""m"":16384,""n"":5120,""quant_mode"":""float16""},""value"":{""latency"":0.1325360072983636,""power"":0.0}},{""key"":{""k"":768,""m"":16384,""n"":5120,""quant_mode"":""float16""},""value"":{""latency"":0.19062844249937266,""power"":0.0}}],""values"":[8620,4096,512]}",,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp4ep8dp2-8k2k-bt65536,context,context_kv_b_proj_gemm,65,structural,gemm_perf_runtime_grid,,{},{},{},[],corrected_runtime_grid_interp_3d_v1,"{""coordinates"":[""m"",""n"",""k""],""data_file_sha256"":""159f0e86980e56c2bfd79decdf9549eb385890194f6cdec44cbb843c8e573c0f"",""method"":""cubic"",""query_key"":{""k"":512,""m"":64261,""n"":4096,""quant_mode"":""float16""},""runtime_domain"":{""k"":[32,262144],""m"":[1,16777216],""n"":[32,262144]},""runtime_support_points"":[{""key"":{""k"":512,""m"":32768,""n"":4096,""quant_mode"":""float16""},""value"":{""latency"":0.21643197536468506,""power"":0.0}},{""key"":{""k"":768,""m"":32768,""n"":4096,""quant_mode"":""float16""},""value"":{""latency"":0.3010320133633084,""power"":0.0}},{""key"":{""k"":512,""m"":32768,""n"":5120,""quant_mode"":""float16""},""value"":{""latency"":0.257823129494985,""power"":0.0}},{""key"":{""k"":768,""m"":32768,""n"":5120,""quant_mode"":""float16""},""value"":{""latency"":0.3748275505171881,""power"":0.0}},{""key"":{""k"":512,""m"":131072,""n"":4096,""quant_mode"":""float16""},""value"":{""latency"":0.8519945542017618,""power"":0.0}},{""key"":{""k"":768,""m"":131072,""n"":4096,""quant_mode"":""float16""},""value"":{""latency"":1.1919973956214058,""power"":0.0}},{""key"":{""k"":512,""m"":131072,""n"":5120,""quant_mode"":""float16""},""value"":{""latency"":1.0095458626747134,""power"":0.0}},{""key"":{""k"":768,""m"":131072,""n"":5120,""quant_mode"":""float16""},""value"":{""latency"":1.4800221986240807,""power"":0.0}}],""values"":[64261,4096,512]}",,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp4ep8dp2-8k2k-bt65536,context,context_kv_b_proj_gemm,66,structural,gemm_perf_runtime_grid,,{},{},{},[],corrected_runtime_grid_interp_3d_v1,"{""coordinates"":[""m"",""n"",""k""],""data_file_sha256"":""159f0e86980e56c2bfd79decdf9549eb385890194f6cdec44cbb843c8e573c0f"",""method"":""cubic"",""query_key"":{""k"":512,""m"":40011,""n"":4096,""quant_mode"":""float16""},""runtime_domain"":{""k"":[32,262144],""m"":[1,16777216],""n"":[32,262144]},""runtime_support_points"":[{""key"":{""k"":512,""m"":32768,""n"":4096,""quant_mode"":""float16""},""value"":{""latency"":0.21643197536468506,""power"":0.0}},{""key"":{""k"":768,""m"":32768,""n"":4096,""quant_mode"":""float16""},""value"":{""latency"":0.3010320133633084,""power"":0.0}},{""key"":{""k"":512,""m"":32768,""n"":5120,""quant_mode"":""float16""},""value"":{""latency"":0.257823129494985,""power"":0.0}},{""key"":{""k"":768,""m"":32768,""n"":5120,""quant_mode"":""float16""},""value"":{""latency"":0.3748275505171881,""power"":0.0}},{""key"":{""k"":512,""m"":131072,""n"":4096,""quant_mode"":""float16""},""value"":{""latency"":0.8519945542017618,""power"":0.0}},{""key"":{""k"":768,""m"":131072,""n"":4096,""quant_mode"":""float16""},""value"":{""latency"":1.1919973956214058,""power"":0.0}},{""key"":{""k"":512,""m"":131072,""n"":5120,""quant_mode"":""float16""},""value"":{""latency"":1.0095458626747134,""power"":0.0}},{""key"":{""k"":768,""m"":131072,""n"":5120,""quant_mode"":""float16""},""value"":{""latency"":1.4800221986240807,""power"":0.0}}],""values"":[40011,4096,512]}",,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp4ep8dp2-8k2k-bt65536,context,context_kv_b_proj_gemm,67,structural,gemm_perf_runtime_grid,,{},{},{},[],corrected_runtime_grid_interp_3d_v1,"{""coordinates"":[""m"",""n"",""k""],""data_file_sha256"":""159f0e86980e56c2bfd79decdf9549eb385890194f6cdec44cbb843c8e573c0f"",""method"":""cubic"",""query_key"":{""k"":512,""m"":8242,""n"":4096,""quant_mode"":""float16""},""runtime_domain"":{""k"":[32,262144],""m"":[1,16777216],""n"":[32,262144]},""runtime_support_points"":[{""key"":{""k"":512,""m"":8192,""n"":4096,""quant_mode"":""float16""},""value"":{""energy"":0.0,""latency"":0.057541330655415855,""power"":0.0}},{""key"":{""k"":768,""m"":8192,""n"":4096,""quant_mode"":""float16""},""value"":{""energy"":0.0,""latency"":0.07829066779878405,""power"":0.0}},{""key"":{""k"":512,""m"":8192,""n"":5120,""quant_mode"":""float16""},""value"":{""energy"":0.0,""latency"":0.0698924462000529,""power"":0.0}},{""key"":{""k"":768,""m"":8192,""n"":5120,""quant_mode"":""float16""},""value"":{""energy"":0.0,""latency"":0.09852888849046494,""power"":0.0}},{""key"":{""k"":512,""m"":16384,""n"":4096,""quant_mode"":""float16""},""value"":{""latency"":0.11050487889183892,""power"":0.0}},{""key"":{""k"":768,""m"":16384,""n"":4096,""quant_mode"":""float16""},""value"":{""latency"":0.15253778298695883,""power"":0.0}},{""key"":{""k"":512,""m"":16384,""n"":5120,""quant_mode"":""float16""},""value"":{""latency"":0.1325360072983636,""power"":0.0}},{""key"":{""k"":768,""m"":16384,""n"":5120,""quant_mode"":""float16""},""value"":{""latency"":0.19062844249937266,""power"":0.0}}],""values"":[8242,4096,512]}",,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp4ep8dp2-8k2k-bt65536,context,context_kv_b_proj_gemm,68,structural,gemm_perf_runtime_grid,,{},{},{},[],corrected_runtime_grid_interp_3d_v1,"{""coordinates"":[""m"",""n"",""k""],""data_file_sha256"":""159f0e86980e56c2bfd79decdf9549eb385890194f6cdec44cbb843c8e573c0f"",""method"":""cubic"",""query_key"":{""k"":512,""m"":8256,""n"":4096,""quant_mode"":""float16""},""runtime_domain"":{""k"":[32,262144],""m"":[1,16777216],""n"":[32,262144]},""runtime_support_points"":[{""key"":{""k"":512,""m"":8192,""n"":4096,""quant_mode"":""float16""},""value"":{""energy"":0.0,""latency"":0.057541330655415855,""power"":0.0}},{""key"":{""k"":768,""m"":8192,""n"":4096,""quant_mode"":""float16""},""value"":{""energy"":0.0,""latency"":0.07829066779878405,""power"":0.0}},{""key"":{""k"":512,""m"":8192,""n"":5120,""quant_mode"":""float16""},""value"":{""energy"":0.0,""latency"":0.0698924462000529,""power"":0.0}},{""key"":{""k"":768,""m"":8192,""n"":5120,""quant_mode"":""float16""},""value"":{""energy"":0.0,""latency"":0.09852888849046494,""power"":0.0}},{""key"":{""k"":512,""m"":16384,""n"":4096,""quant_mode"":""float16""},""value"":{""latency"":0.11050487889183892,""power"":0.0}},{""key"":{""k"":768,""m"":16384,""n"":4096,""quant_mode"":""float16""},""value"":{""latency"":0.15253778298695883,""power"":0.0}},{""key"":{""k"":512,""m"":16384,""n"":5120,""quant_mode"":""float16""},""value"":{""latency"":0.1325360072983636,""power"":0.0}},{""key"":{""k"":768,""m"":16384,""n"":5120,""quant_mode"":""float16""},""value"":{""latency"":0.19062844249937266,""power"":0.0}}],""values"":[8256,4096,512]}",,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp4ep8dp2-8k2k-bt65536,context,context_kv_b_proj_gemm,69,structural,gemm_perf_runtime_grid,,{},{},{},[],corrected_runtime_grid_interp_3d_v1,"{""coordinates"":[""m"",""n"",""k""],""data_file_sha256"":""159f0e86980e56c2bfd79decdf9549eb385890194f6cdec44cbb843c8e573c0f"",""method"":""cubic"",""query_key"":{""k"":512,""m"":8458,""n"":4096,""quant_mode"":""float16""},""runtime_domain"":{""k"":[32,262144],""m"":[1,16777216],""n"":[32,262144]},""runtime_support_points"":[{""key"":{""k"":512,""m"":8192,""n"":4096,""quant_mode"":""float16""},""value"":{""energy"":0.0,""latency"":0.057541330655415855,""power"":0.0}},{""key"":{""k"":768,""m"":8192,""n"":4096,""quant_mode"":""float16""},""value"":{""energy"":0.0,""latency"":0.07829066779878405,""power"":0.0}},{""key"":{""k"":512,""m"":8192,""n"":5120,""quant_mode"":""float16""},""value"":{""energy"":0.0,""latency"":0.0698924462000529,""power"":0.0}},{""key"":{""k"":768,""m"":8192,""n"":5120,""quant_mode"":""float16""},""value"":{""energy"":0.0,""latency"":0.09852888849046494,""power"":0.0}},{""key"":{""k"":512,""m"":16384,""n"":4096,""quant_mode"":""float16""},""value"":{""latency"":0.11050487889183892,""power"":0.0}},{""key"":{""k"":768,""m"":16384,""n"":4096,""quant_mode"":""float16""},""value"":{""latency"":0.15253778298695883,""power"":0.0}},{""key"":{""k"":512,""m"":16384,""n"":5120,""quant_mode"":""float16""},""value"":{""latency"":0.1325360072983636,""power"":0.0}},{""key"":{""k"":768,""m"":16384,""n"":5120,""quant_mode"":""float16""},""value"":{""latency"":0.19062844249937266,""power"":0.0}}],""values"":[8458,4096,512]}",,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp4ep8dp2-8k2k-bt65536,context,context_kv_b_proj_gemm,70,structural,gemm_perf_runtime_grid,,{},{},{},[],corrected_runtime_grid_interp_3d_v1,"{""coordinates"":[""m"",""n"",""k""],""data_file_sha256"":""159f0e86980e56c2bfd79decdf9549eb385890194f6cdec44cbb843c8e573c0f"",""method"":""cubic"",""query_key"":{""k"":512,""m"":46480,""n"":4096,""quant_mode"":""float16""},""runtime_domain"":{""k"":[32,262144],""m"":[1,16777216],""n"":[32,262144]},""runtime_support_points"":[{""key"":{""k"":512,""m"":32768,""n"":4096,""quant_mode"":""float16""},""value"":{""latency"":0.21643197536468506,""power"":0.0}},{""key"":{""k"":768,""m"":32768,""n"":4096,""quant_mode"":""float16""},""value"":{""latency"":0.3010320133633084,""power"":0.0}},{""key"":{""k"":512,""m"":32768,""n"":5120,""quant_mode"":""float16""},""value"":{""latency"":0.257823129494985,""power"":0.0}},{""key"":{""k"":768,""m"":32768,""n"":5120,""quant_mode"":""float16""},""value"":{""latency"":0.3748275505171881,""power"":0.0}},{""key"":{""k"":512,""m"":131072,""n"":4096,""quant_mode"":""float16""},""value"":{""latency"":0.8519945542017618,""power"":0.0}},{""key"":{""k"":768,""m"":131072,""n"":4096,""quant_mode"":""float16""},""value"":{""latency"":1.1919973956214058,""power"":0.0}},{""key"":{""k"":512,""m"":131072,""n"":5120,""quant_mode"":""float16""},""value"":{""latency"":1.0095458626747134,""power"":0.0}},{""key"":{""k"":768,""m"":131072,""n"":5120,""quant_mode"":""float16""},""value"":{""latency"":1.4800221986240807,""power"":0.0}}],""values"":[46480,4096,512]}",,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
K2.5-tp4ep8dp2-8k2k-bt65536,context,context_kv_b_proj_gemm,71,structural,gemm_perf_runtime_grid,,{},{},{},[],corrected_runtime_grid_interp_3d_v1,"{""coordinates"":[""m"",""n"",""k""],""data_file_sha256"":""159f0e86980e56c2bfd79decdf9549eb385890194f6cdec44cbb843c8e573c0f"",""method"":""cubic"",""query_key"":{""k"":512,""m"":8140,""n"":4096,""quant_mode"":""float16""},""runtime_domain"":{""k"":[32,262144],""m"":[1,16777216],""n"":[32,262144]},""runtime_support_points"":[{""key"":{""k"":512,""m"":4096,""n"":4096,""quant_mode"":""float16""},""value"":{""energy"":0.0,""latency"":0.03105955653720432,""power"":0.0}},{""key"":{""k"":768,""m"":4096,""n"":4096,""quant_mode"":""float16""},""value"":{""energy"":0.0,""latency"":0.041167110204696655,""power"":0.0}},{""key"":{""k"":512,""m"":4096,""n"":5120,""quant_mode"":""float16""},""value"":{""energy"":0.0,""latency"":0.038570665650897555,""power"":0.0}},{""key"":{""k"":768,""m"":4096,""n"":5120,""quant_mode"":""float16""},""value"":{""energy"":0.0,""latency"":0.05247911148601108,""power"":0.0}},{""key"":{""k"":512,""m"":8192,""n"":4096,""quant_mode"":""float16""},""value"":{""energy"":0.0,""latency"":0.057541330655415855,""power"":0.0}},{""key"":{""k"":768,""m"":8192,""n"":4096,""quant_mode"":""float16""},""value"":{""energy"":0.0,""latency"":0.07829066779878405,""power"":0.0}},{""key"":{""k"":512,""m"":8192,""n"":5120,""quant_mode"":""float16""},""value"":{""energy"":0.0,""latency"":0.0698924462000529,""power"":0.0}},{""key"":{""k"":768,""m"":8192,""n"":5120,""quant_mode"":""float16""},""value"":{""energy"":0.0,""latency"":0.09852888849046494,""power"":0.0}}],""values"":[8140,4096,512]}",,,,{},True,"[{""factor"":61.0,""operation"":""multiply""}]"
